NB_GRAPHS                 10
UNDIRECTED GRAPH      
NB_NODES                 500
NB_EDGES                2396
LIST_OF_EDGES 	 COSTS
  192   292     8
  152   428    76
   15     2     4
   92   350    80
  281   416    93
  142   480    64
  225   226    92
  270   151    90
  279     4    22
  307   175    29
  347    68    22
  377   321    27
  462   282    97
  408    62    40
   67   476    86
  237   201    16
  126   392    93
  302    10    86
  196     2    13
  137   440     9
  279    64    82
  225   326    71
  441    58    90
   78   416    93
  310   270    16
   36   397    48
  374   347    15
  277   183    98
    8   371    24
  394   356    14
  497     6    30
  430    15    73
  233   459    19
  363    94    77
  291   120   100
  380   158    33
  238   375    49
   87   219   100
  382   215    79
  208   364    22
  479   277    72
   37   371    64
  287   443    42
  279    49    50
  388    74    57
   63   300    52
   40    95    72
  211   104    92
  212   285    78
  312   431    96
   58   487    99
  349   189    44
    8   102    60
  104   193    50
  329   328    27
  316   317    34
  224    13    43
  162    12    65
  325   417    23
  305   347    92
  127   264     1
  404     3    39
   86   492    43
  381   287    28
  433    23     1
  338   225    10
   48   350     9
    8   471    90
  236   482    84
  470   230     3
  343   289    23
  425   429    88
  281   327    15
  286    40    97
  290   365    64
  403    77    11
  269   232    85
  285    96     4
  369   134    20
  452    86    66
  467    46   100
   38   237    97
  344   112    49
  232    92    77
  289   439    59
  429   319    92
  337   395    25
  117   338    42
  320   389    42
   28   473    98
  421     9     1
   58   384    35
  161    70    99
  478   146    65
  340   205    87
  250     7    85
   35    98    80
  411   193    75
  482   259    81
  361   168    55
  497   160   100
  112    72    54
  120   245    20
    7   202    78
  204    74    74
  493   477     1
  480   205    79
  244    42    78
  311    43    13
  194   345    34
  346   310     8
  368   269    27
  112   398    30
  309   435   100
  323   455    21
  196   405    18
  369    13    28
  463    95    53
  133   409    24
  381   290    70
  281   104    50
   99     5    40
  146   464    40
  288   224    99
  124   191    81
  464   125    97
  113   313    12
  138   250    10
  144   113    12
  108    76    49
  307    10    69
  346   125     7
  471   457    11
   70   449    65
   97   153    89
  458   308    58
  492   488     8
   56   208    65
  227   206     7
  287   300    87
  467   325    28
  362   443    72
  137   234    46
  172   156    64
  473   361    84
  386   118    47
  431   349    36
  201     9    80
  353   201    30
   22   378    16
   86   187   100
  226   193    88
  195   426    20
  413    64    18
  393    77    93
  112   142    96
  205   293    65
  295   386    44
  382    84    74
  112   186    90
  333   349    43
  462   191    63
  365   412    15
  341   120    81
   90   285    78
  205   207    78
   65   215    17
   70   168    38
  274   166    91
   42   404    39
  315   274    92
  179   154    65
  349   126    40
   94   473    14
  392   352    37
   54   342    16
  239   150    49
  113   156    50
  483   359    24
  275   247    96
   49   460     2
   30   329    66
  446   309    51
  435   242    27
  377   167    23
  378   178    62
   15   310    30
  412   473     2
  459    42     2
  286   490    24
   28   126    83
  103   397    22
  364   480    54
  309     9     5
  469    32    22
  136   307    53
  285    67    54
  456    85    37
  226   256    62
  458   357    30
  343    67    81
  191   289    97
  476   393    86
  134   440    73
  430   134     2
  479   411    32
  329    43    46
   64   405    13
  347   413    33
  320   224    39
  150   432    86
  123    48    88
  418    20    57
  245   192    12
  250    14    89
  120   434    48
  388   154    60
  118   444    13
  136    10    60
  285   346    22
   85   289    50
   14   373    70
  314     1    88
   91   464    28
  208   375    61
  345   266    69
   72   189    11
   43   464     4
  308   168    92
  246   445    16
  191    16    92
  136   205    64
  135   200    35
   80   122    84
  380   342    92
  291   468    77
  459   340    26
   38   479    34
  300   116    33
  391   130    24
  383   445    85
   34   399    79
  151   203    57
  137   122    84
  409   108    19
  402   428    30
   71   191    93
   68   327     6
  159   230    11
   99   208     1
  152   100    40
  326   465    51
  431    14    80
  126    71    97
  408   231    79
  372   143    49
   81   363    35
  411   250    23
  312   278    43
   87    59    91
  417    48    36
  353   146    19
   93   294    75
  293   342    80
   22   326    73
    1   392   100
  347   432    68
  209   473     8
  309   143    26
    7   344    14
  222   244    87
  290   298     9
  469    24    75
   79   166    79
  499   220    54
  344   418    82
  385   343    61
    0   213    57
   23    78    62
  205   357    60
  446   238    39
  325   233    36
  467    12   100
  202   474    86
  475   450    58
  454   400    88
  275   373    70
  379   124    61
  399   370     7
   15    96    41
  243    30    78
  291    81    22
  478    24    44
  461   126    91
  471   118    41
   75   250    34
  330    22    20
  157   387     8
  435   155    20
  119   191    18
  204   152    90
    8     4    89
  158   351    11
  448    38    89
    6   346    61
  458    43    81
  384   113    36
  106    82    36
  215   132    20
  416    94    69
  373   367    74
  412   237    20
  497   499    84
  359   418    42
  389   189    18
  242   273     2
  102   233    96
  499   178    56
  316   286    39
   45   422    15
  276   163    33
   27   103    81
  383   313    70
  401    12    88
  203    49    88
  378   151    92
  178   329    50
  298   101    76
  421   386    10
  198   295    40
   80   473    57
  250   158    18
  296   456    29
  426    67    80
  275   214    18
  419   202    62
  139   387    26
  446    38    53
  320   301    29
  413   487     7
  465   405    67
  401   407    48
  258   383    31
  349   242    54
  185   485    76
  211   255    82
   21   350    11
  188   454    19
  433    91    52
   64   194    31
  407   403    42
   15   358    10
  487   322    72
   29    20    99
  334   252    59
  343   496    90
  265    59    46
  156    62    45
  331   235    73
   42   447    34
  117   382   100
  197    11    16
  186    19    47
  256   451    26
  492   351    34
  416   217    32
  149   355    82
  232   215    17
  357   244    72
  127    75   100
  434     3    35
   63   126    88
  169   159    96
  425   274    72
  168   360    81
  303   150    66
  158   392    12
   73   247    71
   96   180    83
   39   492    73
  450   341    76
  268    90     4
  481   485    69
   51   168    67
  150    37    55
   67    51    10
  366   350    88
  164   309    14
  487   116    50
  348   497    12
  225   474    12
  246   271    22
   10   214    81
  474   164    68
  490   419    86
  235   435    70
  264   489    81
  486   387    13
  368   130    74
  284   214    93
   54   207     7
  262   360    13
   59    55    15
  303   494    43
  490   178    89
   75   322    54
  234    29    73
  198   386    58
   46   146    69
  383   232    61
  320   436    13
   99   345    83
   77   245    56
   80    16     3
  193   225    47
  273    99    89
  483   355    75
  435    17    25
   28    63     7
   49   142     8
  359   141    91
  388   346    25
  466   360    90
  462   410    38
  475   154    96
  164   332    83
  188   144    95
  448   406    29
  280   434    99
  270     3    78
  148   413    40
  132   443     2
  343   467    62
  325   355    24
   94    51    68
  372   381    92
  270    32    41
   72    68    20
   75   145    67
  263   281    61
  402   204    52
  407   318    23
  265   362    85
  378   301    50
   85   469    86
  244   269    64
  356   486    10
  279   267    82
  101   220     5
  306   156    94
  208   391    74
  386   262    95
  226   398    15
  466     5    55
  487   158    19
  260   246    39
   95    74    97
  464   248   100
   74   370    39
  228   154    36
  268   378    38
  164   495    16
  224   399     5
  428   146    52
  141   261    74
   53   410    62
  228   327    49
  267   182    63
  236    24    50
  385   128    92
  371   320    24
  381   113    58
   82   342     1
  243   287     2
  334   414    85
  162     5    19
  331   421    77
  189   426    86
   91   361    57
  349   444    82
  294   143    36
  401   297    38
  410   477     4
  448   373    91
  109   406    79
   87    51    41
  409   480    64
   46   256    38
  278    59    14
  472   228    57
  169     4    76
  311   330    81
   59    47    41
  191    88    22
   58   459    86
  153   235    69
  399   103    13
   26    95    60
  255   139     6
  372   469    61
   99     8    86
  139   220    74
  224   257    51
   75   429    35
  215   288    72
   17   456    64
  193   385    63
  173   258    28
  164   435    58
  159   372    14
  258   299    73
  497   134    81
    7    47    49
  489   481    31
  144   270    87
  362   237    20
  331   221    98
   13    69    16
  187    80    28
  243    88    91
  363    11    92
  228   485    86
   70   196    53
  231   436    70
  349   221    67
  465    38    63
  369   393    72
  197    79   100
  127   260    53
  462   238    10
  367   462    56
  466   144    34
  142    95     4
  209   322    72
   56   289     5
   99   309    16
  453   415     8
  160    18    83
    8   290    65
  321   319     3
   23   347    91
  242   195    37
  306   437    49
  214   186    45
  114   380    64
  486   203    13
  275    65    62
  269   339    86
  496   270    69
   35   450    97
   96   292    19
  406   411    33
  113   161    53
  278   246    34
  244    77    80
  296   499    91
  137   477    51
   91   321     5
  177   397    28
  488   139    48
  339   380    97
  437   324    86
  490   365    21
  215   454    37
  248   441    88
  176   491    40
  205   316    84
    3    24    52
  102   415    80
  200   135    22
  341    70     6
   27   234    94
  214   294    82
  314   151    70
   86   496    53
  486   231    76
  418   456    25
  472   357    33
  212   227    53
   22   338    29
  203   284    23
  247    30    56
  213   498    55
  117   336     2
   43   369    83
  316   144    98
  122   496    80
    2   278     1
  109   377    32
  426   338    12
  345   149     6
  148   463    99
  481   248    69
  265   230     7
   25    98    87
  193   337    21
  201   133    33
  495    27    97
  494   347    41
  167   318    55
  211   193    50
  311   499    67
   44   136    61
  231   388    24
  112   460    31
  493   290    33
  366     7    19
  247   182    92
  390   104    26
   28   312    28
   14   450    82
  225   441    53
   86    53    30
   32   198    62
   94   376    94
  452   136    79
  167   251    16
  467    33    95
  110   416    53
  325   439    99
  340     1     2
  428   318     5
  266   347    63
  160   148     5
   52   426     9
  474   201     2
   49   243    17
  442   132    17
  356   450    38
  384   151     9
  285   225    92
    5   490    96
  265    59     2
  342   325     4
    9   407    91
  126    97    52
  352   146    29
  185   149    58
  333   207    26
  315   433    93
  123   404    32
  382   470     9
   97   405    19
   81   393    86
  369   462    26
    1   183    95
  380    36    96
  320   282    92
  470    97    68
  338   291     8
  215   363    34
  398   219    65
  133   218    87
  176   257    92
   53   227    44
  306   190    50
  376   395    31
  410   175   100
  433   290    70
  368   135    91
  353   434    97
  389     4    83
  334   365    45
  485   299    15
   93   488    77
  119   111    56
  214   304    90
  307   264    71
  457   148     8
  368   294    57
  341     2    63
   61   210    15
   76   156    15
  330   220    20
  252   247     8
  160   194    29
  192   321    13
  139   159    74
  210   298    71
  306   463    24
  420    11    41
   38   228    60
  242   263    17
   47   153    57
  136   164    21
  393   241    39
  480   203    74
  463   283    11
  263   330    16
  129   228    59
  290     7    14
   88   423    98
  328   154    77
   19   422    64
  261   490    16
  149   222     8
  265   416    12
  206   253    55
  348   299    12
  466   301    30
   54   408    75
  427   263    65
  100    43    25
  300   266    24
  221   380    57
  249    59    46
   70   202    17
  279   132    60
  159   222    64
  444    81    47
  201   409    71
  432   317    31
  206   244    24
   79    34    97
  477   156    73
  112   490    73
  341   155    20
  153   245    14
  124   482     5
  397   297    43
  300   248    33
   14   438    83
  225   433     6
  330   240    17
  454     3    80
  389   381    30
  363   384    79
  406   188    80
   98   332     6
   56   231    61
  259   338    55
   20   318    10
  267   426    30
   17   454    99
  310   481    62
  394    58    57
  219   202    12
  151   268    17
  473   159    86
  347   477    73
  387    80    53
  433   218    47
  117   309    38
  378   445    64
  495   496    57
   88   188    46
  201   210    82
  294   379    91
   84   251    36
  114   438    84
    7   331    57
  393    84    71
  426    98    56
  401   227     5
  223    29    70
   32   134     3
  294   440    94
  472   358    81
  113   449    71
  180   243    89
  334   469     7
  131    24    66
  180    80    79
  237   276    92
  132   258    93
  264   197    36
  355   337    98
  310    85    17
  328   451    82
   49   225    65
  448   113    75
   17   111    53
  341   201    74
  361   282    79
  225   190    87
  392   480    44
  416   460    37
    0    35    13
  223   247    78
  306   302    80
  454   243    26
  493   473    38
  263   146    77
  155   429    42
  220   361    56
   23   499    92
  451   284    69
  242    60     8
  494   206    76
  254   321    55
   32    84    90
  325   337    82
  280   495    92
  124    72    97
  431    97    94
  471   223    72
  215   417    72
  264   108    63
  373    85    56
   32    66   100
  418   369    31
  280   466    15
   60   166    48
   96   332    10
  353    45    33
  174   477    20
  178   255    23
   53    20    63
  486     9    59
  176    60    75
  447   328    96
  355   235    68
  437   376    99
  382   388    30
  492   428    29
  190   356    69
   99   486    59
   76   342     4
  320   110    65
  485   470    61
  163   148     6
  312    15    80
  200    89    66
  208   365    51
  406    21    20
  298   173    71
  498   275     6
  280   259    28
  338   487    22
  148     6   100
  284    48     8
  251   286     8
  358   467    64
  101   414    35
  476   175    65
  111   357    70
  219   380    88
  345   363    14
  247    32    76
  471   433     2
  352   116    99
  470   153    59
   67   358    56
  416   108    87
  485   301    32
   64   115    31
  170   479    17
  198   455    13
  343   366    92
  445   367    64
   40    22    35
  190   386    52
  412    12    42
  123    29    16
   64   410    10
  480   422    21
   44   148    22
  138   363    50
  133   368    76
   48   152    69
  166   180    40
  121   377    87
  437   262    97
  238   213    45
  118   411    38
  492   484    38
  487   350    79
  426   242    78
   42   475    12
  496    95    92
  211   374    83
  193   306    14
  389   153    75
  381    89    53
  178   307     9
  190    86     9
   37   117    53
   93   412    17
  197   191    17
  225   161    59
   45   429     7
  345   225    32
  449   221   100
  278   459    11
   65   164     5
  111    65    92
  445   459    89
  207   436    71
   46   140    81
   81   235     8
  346   425    83
  496   335    94
  104    83    95
   96   145    57
   14   332    94
  330   401    72
  456   306    91
  182   445    40
  141   412    51
  156   359    65
  463   174    38
   26   198    34
  214   130    63
  166    10    39
  139   459    36
  266   445    90
  169   437    66
   51   324    58
  436   265    56
  339   159    21
  218   239    96
  420    64    17
  485   286    30
  220   296    53
  204    25     9
  420   288    82
  392   484    42
  201   284     4
  298   361    89
   92   329    61
  185    98    51
  441   447    63
  219   167    80
   69   299     4
  271   490    23
  122   404    86
  482   468    53
   37   259    63
  142   128    72
    8   210    36
  205   148    69
  132   102    86
  268   453    95
  209    77    34
  321   316    57
   63   405    71
   58   330    53
   76   268    15
  399   372    60
   23    95    40
  412   274    37
  334    40    20
  235   485    36
  456   117    68
   46   270    73
  463   336    47
  363   291    63
  399   127    53
  163   465     5
   34    23     3
   41   181    38
  148   328    82
  408    49    15
  308   230    13
  472   102    56
  317   410    89
  327   326    93
  106   480     2
  455   425    87
  368   167    82
  199   348    58
  352   107    67
  130   318    64
  308   442    34
  360   448    83
  209   407    34
  207   441    85
  456   216    67
   85   294    63
   99   100    60
  204   265    82
   93   484    94
  365   356    80
  178    84    48
  409   159    67
  342   103    54
  361   328    43
  321   391    95
  382    90    13
  123   419     3
  233   259    42
  375   371    58
  230   117     4
  459   134    74
  152    79    44
   66   412    59
   44   345    88
  315   385    99
   35     7    43
  409   173     1
  266   327    24
   50   161     9
  226   369    78
  241    68     2
  402   228    87
  470   489    40
   22   298    68
  346    38    35
  148   240     6
   25   212     1
  121   408    49
  327     7    15
  466   209    40
  484   371    74
  445   491    35
  269   479    83
  330    11    71
  328    69    14
  136   343    39
  145   470    46
  326   125    65
  291   168    47
  101   252     5
  397   137    77
  478   241    28
  408    61    80
  126    96    15
  334   425    79
  340   335    21
   77   183    54
  140   364    12
  345   452    67
   80   170    34
  306   328    74
   27    15    12
  259   164    39
  388    50    79
  295    68    66
  462    34    58
  140   328    57
  342   493     5
  145   400    53
  474   272    41
  324   212    52
   95   468    27
  262   381    39
  292   192    71
  437   187    97
  374    73     4
   68   222    99
   98   139    79
  462    10    10
  368   449    16
  463   470    39
  393    11    32
  422   414    45
  173   349    35
  275   196    97
  366   450    56
  241   178    86
  365   163    45
  499   458    86
  122     4    61
  492   292    36
   45   321     3
  192   167    19
   55   290    45
  333   122     2
  429   250    49
  175   354    13
   30   444    63
  480   261    44
  102   286    48
  372    52    52
  146   353     1
  251    29     5
  449   370    76
  277   369    88
   20   123    65
   71   192    35
  441   137     3
  176   163    31
   60    11    32
  245   464    44
  322   305    91
  298   363    64
  428     9    12
  449   259    71
    9    70    30
  456   325    18
  483   453     7
  163   377    86
  429   124    96
  241   142    25
  370   392    30
  251   147    39
  164     6    66
  339   150    48
  220    86     1
  356   293    79
  174   166    93
  188   349    87
  204   400    55
  320   303    71
  219   213    14
  116   111     1
   35   227    50
  321   405    63
  343   444    50
  372    74    25
   16   352    74
  308   451    75
  262   350    40
   33   329    30
  209   262    48
  290   166   100
  286   188    37
  216   248    48
  188   252    28
  458   381    91
  473   169    64
  387   225    13
  304   475    56
  241   472    88
  282   308    74
  380   136    32
  182   186    99
    7   368    41
  181   222    43
   79   360    40
  118   342    53
  130     8    88
  440   417     5
  285   329    72
  285   474    57
  184   145    13
  254   446    13
   13   315    62
  261   278    87
  464   152    51
  232   305    54
  264    80    31
  423    50    87
  190   444    78
  392    24    43
  496   176    92
  170   309    75
  390    95    68
  296    87    28
  198   369    27
   77   346    67
   31    28    57
  440    48    85
  461   154    10
  224   395    88
  312   245    33
  319   245    24
  277   378    48
   12   433    52
  465    19    56
  264   370    26
   41   355    11
  145    36    52
  251   208    63
  230     6    29
  165   262    24
   95   407    24
  304   362    70
  488   120    67
  155    78    74
  219   423    91
  282    87    61
  180   457    81
  248   274    87
  394   447    54
  492   295   100
  426   422    82
  145   129    38
  222   488    57
  388   228    36
  115   272    25
  146    53     3
  233   232    56
    7   424    40
  425   459    79
  219   417    58
  200   434    91
  432    72    82
  259   254    48
   66   381    48
   66   306    95
  294   345    41
  143   441     3
  471   277    44
   52   141    18
  195   388    76
  445    54    85
  339     3    57
  268   455    42
  136   406    50
  245    33     2
   73   177     4
    1   375    45
   90   117     8
  408   457    73
  282    37    63
  262   422    34
  387   424    55
  423   144   100
  317    40    10
  477    34    86
  113   115    95
   87   313    63
   42   259    11
  396   309    83
  156   122    85
  281   260    95
  293   356    39
  139   330    97
  309    28    76
  102    82    59
    6   168    80
  341   241    75
  288   112    27
  398   186    19
  301   100    71
  312    13    32
  155   417    15
  402   134    35
  277   333    72
   78    22    94
  481   226    85
  144    10    61
  121   283     8
  384   483     6
  431   132    99
  270    18    64
  119    73    14
  403   171    67
   18    73    30
  432   340    43
   75   336    62
   54   427    60
  218   330    27
  186   447    58
  397   224    59
  142   132    60
  198   261    31
  280   170     9
   67   302    95
  188   147    58
  407   357    67
  368   300    92
   40    66    29
  122   361    11
  330   167    62
  437   141    99
   38   364    76
  329   213     7
   78     8    19
  229   206    77
  232   286    25
  193   185    93
  198   117    98
  312   419    36
  431   112    34
   60   406    86
  396   308    20
  482   434    18
  268   270    29
  158   334    15
   20    45    97
   31   399    61
   12   271    43
  275   187    15
  276   119    57
  439    46    24
  165   317    80
   97   207    49
  220   392    20
  130   108    37
  187   424    89
  175   197    28
  309   345    61
   72   405    85
  172   284    42
   52   196    69
   95   299    56
   86   155    29
   23   151    73
   57   263    68
  413    99    42
  312   371    16
  483    48    79
   61   365    81
   40   318    37
  191   290    58
  232   223    16
  191   176    82
   20   338    38
   96   219    15
  197   189    95
  450   159    48
  218   113    94
   40   372    22
   15   122    85
  430   202    46
  215   140    74
  247   141    74
  295   107    80
   58    36    72
   58    29    62
  292   371    56
  436   415    81
  377   299    91
  422   147    51
  493   102     1
  371   492    92
   11   214    38
  139   175    18
  332   442    69
  368   222    16
  344   275    76
  125    87    34
  160   288    33
  121   403    49
  439    30     1
  411   236    67
  122    82    93
  139   202    53
   73   470    12
  112   347    18
  132   404    23
  412    35    18
  256   141    17
   99   493    35
  234    20    31
  480   155    47
  142   406    92
  394   281    55
  152   294    31
  464   333    95
  222    34    89
  444   408    97
  191    19    54
  249   475    71
  462   415    16
   70    26    73
  259   407    89
  262   429    93
  483    71    59
  290   489    53
  476   359     2
  484    54    27
  136   372    89
  238   375    92
  161   101    41
   81   493    97
  118    86    99
  350   488    54
  142   357    49
   39   233    92
  466   327    27
  270   128    36
  308    55    54
   94   452     2
  235   404    56
  327   260    20
   47   214    51
  191   146    45
  348   364    57
  156    11    34
   53   443    52
  194   429    79
  433   119    34
   50   492    55
  446   462    39
  256   113    70
  121   167    62
  164   186    26
  221   492    47
  357   411     8
  201   437     8
   68    86    64
  250   282    86
  109   289    44
  378   401    96
  462   338    59
   23     6    90
  226   235    62
  107    63    42
  480    98    47
  474   498     2
  103   333    78
  235   482    59
   25   482    24
  171   457    77
   40    86    61
   21    49    10
  400    73    73
   36   156    43
  267    64    13
  229   308    68
  492   316    65
  201   314    22
  399   387    85
   75   432    49
  312    44     5
   98   456    23
  220   404    15
  141   187    54
  181   148     1
  340   458    67
  121   492    43
  414   215    97
   37    89    56
   51   257    57
  321    17    67
  181    36     6
  485   271    13
  171    55     8
  245   186    74
  317   434    78
  333   470    68
  218   373    99
  258   272    23
  237    90    82
   63   376    86
    4   363    29
  369   169    92
  260   452    18
  134    49    52
  298    68    67
  367    52    31
  290    44    86
  424   436    59
  120   170    70
  209   328    59
  247   492    84
  496   179    85
  485   431    40
  166   283    10
  130   292    12
  476   365     9
  383    98    97
  200   244    26
  277   467     2
  416    51    40
  227   147    80
  250   100    62
  395   479    85
  497    57    39
   21   141    27
  432   365    29
  452   438     7
  253   354    57
  324   249    23
  181   155    17
  315   167    16
  113   333    96
  353   435    23
   89    50     6
  240   464    81
  263    19    38
  400   205     5
   65   459    34
  190   206    92
  202   139    87
  300   130    62
  336    97     4
  246   381    63
  303   438    99
  440    90    11
  362   371     4
   31   350    27
  303   178    52
  475    17    71
   16   203    66
   63   488    78
   57   430    92
  340    99     1
   69   480    85
  193   103    90
