NB_GRAPHS                 10
UNDIRECTED GRAPH      
NB_NODES                 900
NB_EDGES                4312
LIST_OF_EDGES 	 COSTS
  507   508    12
  508   509    38
  509   510    65
  510   511    23
  511   512    22
  512   513    25
  513   514    51
  514   515    79
  515   516    65
  516   517    39
  517   518    71
  518   519    12
  519   520    19
  520   521    37
  521   522    64
  522   523    34
  523   524    39
  524   525    59
  525   526     8
  526   527    31
  527   528    86
  528   529    76
  529   530     4
  530   531     1
  531   532     4
  532   533    19
  533   534    71
  534   535    80
  535   536    57
  536   537    84
  537   538    93
  538   539    29
  539   540    97
  540   541    64
  541   542    46
  542   543    46
  543   544    92
  544   545    55
  545   546    31
  546   547    90
  547   548    56
  548   549     1
  549   550    22
  550   551    62
  551   552    36
  552   553    29
  553   554    70
  554   555    14
  555   556    22
  556   557    76
  557   558    65
  558   559    27
  559   560    93
  560   561    57
  561   562    97
  562   563    82
  563   564    13
  564   565    40
  565   566    14
  566   567    96
  567   568    86
  568   569    48
  569   570    41
  570   571    16
  571   572    26
  572   573    79
  573   574    93
  574   575    61
  575   576     3
  576   577    86
  577   578    40
  578   579     1
  579   580    13
  580   581    28
  581   582    89
  582   583     9
  583   584    56
  584   585    13
  585   586    82
  586   587    46
  587   588    66
  588   589    71
  589   590    89
  590   591    12
  591   592    90
  592   593    16
  593   594    84
  594   595    93
  595   596    63
  596   597    55
  597   598    16
  598   599     8
  599   600    80
  600   601    48
  601   602    75
  602   603    70
  603   604    15
  604   605    56
  605   606    37
  606   607    98
  607   608     2
  608   609    75
  609   610    24
  610   611    79
  611   612    72
  612   613    14
  613   614   100
  614   615     2
  615   616    30
  616   617    87
  617   618     4
  618   619    73
  619   620    47
  620   621    92
  621   622    19
  622   623    73
  623   624    19
  624   625    77
  625   626    59
  626   627    25
  627   628   100
  628   629    77
  629   630    32
  630   631    33
  631   632    48
  632   633    76
  633   634    49
  634   635    18
  635   636    44
  636   637   100
  637   638    77
  638   639    44
  639   640    79
  640   641    42
  641   642    73
  642   643    22
  643   644    96
  644   645    56
  645   646    72
  646   647     8
  647   648    75
  648   649    64
  649   650    58
  650   651    89
  651   652    42
  652   653    56
  653   654    10
  654   655    50
  655   656    78
  656   657    15
  657   658    57
  658   659    13
  659   660    61
  660   661    52
  661   662     9
  662   663    20
  663   664    72
  664   665    43
  665   666    21
  666   667    92
  667   668    43
  668   669    58
  669   670    78
  670   671    63
  671   672    87
  672   673    96
  673   674    12
  674   675    98
  675   676    99
  676   677    70
  677   678    38
  678   679    44
  679   680     2
  680   681    21
  681   682    60
  682   683    21
  683   684    39
  684   685    50
  685   686    66
  686   687    66
  687   688    27
  688   689    64
  689   690    64
  690   691    34
  691   692    45
  692   693     3
  693   694    43
  694   695    33
  695   696     3
  696   697    65
  697   698    66
  698   699    84
  699   700    23
  700   701    62
  701   702    70
  702   703    92
  703   704    26
  704   705    53
  705   706     1
  706   707    81
  707   708     1
  708   709    39
  709   710    18
  710   711    99
  711   712    43
  712   713    77
  713   714    58
  714   715    28
  715   716    87
  716   717     5
  717   718     1
  718   719    68
  719   720    46
  720   721    10
  721   722    10
  722   723    71
  723   724     9
  724   725     2
  725   726    95
  726   727    90
  727   728    48
  728   729    97
  729   730    84
  730   731    95
  731   732    47
  732   733     3
  733   734    69
  734   735    58
  735   736    23
  736   737    86
  737   738    86
  738   739    88
  739   740    57
  740   741    66
  741   742    15
  742   743    58
  743   744     9
  744   745    97
  745   746    59
  746   747    74
  747   748    64
  748   749    81
  749   750    16
  750   751    11
  751   752    54
  752   753    47
  753   754    85
  754   755    58
  755   756    20
  756   757     4
  757   758    74
  758   759    27
  759   760    20
  760   761    91
  761   762    18
  762   763    66
  763   764    94
  764   765    10
  765   766   100
  766   767     8
  767   768    48
  768   769    97
  769   770    69
  770   771    23
  771   772    49
  772   773    47
  773   774    19
  774   775    77
  775   776    58
  776   777    88
  777   778    59
  778   779    86
  779   780    64
  780   781    92
  781   782    68
  782   783    80
  783   784    25
  784   785    24
  785   786    68
  786   787    42
  787   788    65
  788   789    78
  789   790    42
  790   791     6
  791   792    95
  792   793    98
  793   794    85
  794   795     2
  795   796     1
  796   797    12
  797   798    77
  798   799    35
  799   800    33
  800   801    15
  801   802    99
  802   803    96
  803   804    30
  804   805    65
  805   806    69
  806   807    42
  807   808    87
  808   809    51
  809   810     2
  810   811    85
  811   812     8
  812   813    20
  813   814    80
  814   815    83
  815   816    39
  816   817    75
  817   818    97
  818   819    52
  819   820    81
  820   821    73
  821   822    34
  822   823    55
  823   824   100
  824   825    33
  825   826   100
  826   827    23
  827   828    15
  828   829    54
  829   830    25
  830   831    50
  831   832    20
  832   833     2
  833   834    41
  834   835    78
  835   836    41
  836   837    15
  837   838    74
  838   839    99
  839   840    96
  840   841     1
  841   842    97
  842   843    42
  843   844    79
  844   845    49
  845   846     9
  846   847    78
  847   848    63
  848   849     9
  849   850    13
  850   851    39
  851   852    70
  852   853    34
  853   854    70
  854   855    63
  855   856     8
  856   857    74
  857   858    54
  858   859    27
  859   860    23
  860   861    80
  861   862    30
  862   863    62
  863   864    88
  864   865   100
  865   866    65
  866   867    92
  867   868    21
  868   869    40
  869   870    82
  870   871    18
  871   872    74
  872   873     3
  873   874    28
  874   875    93
  875   876    20
  876   877    53
  877   878    27
  878   879    82
  879   880    24
  880   881    77
  881   882    59
  882   883    70
  883   884    57
  884   885    21
  885   886    50
  886   887    20
  887   888     2
  888   889    40
  889   890    30
  890   891    93
  891   892    40
  892   893    58
  893   894    45
  894   895    99
  895   896    25
  896   897    39
  897   898    81
  898   899    93
  226   869    23
  565   104    28
  451    89    29
  204   100    22
  138   432    62
   19   613    70
  225    62    95
  822    94    15
  808   583    20
  275   798    92
  555   515    99
  879    71    12
  375   582    46
  372    60    58
  540   775    94
  586   243    73
  797   642    28
  421   412    35
  282   571    95
  650   753    78
  213   416    87
  629   318    41
   16   714    71
  362   269     5
  681   136    18
  338   899    46
  347   787    40
  767   177    83
  115   159    79
  139   828    23
  256   861    42
  528   583    60
  694   391    77
  152   661    23
  336   803    67
  628   383    93
  344   561    74
  743   130    69
  216   722    19
  513   699    42
  372   701    14
  387   150    15
  303   336    55
  299   814     9
  727   346    64
  494   820    36
  278   582    70
  227   354    19
  852   118    79
  635   324    11
  615   135    48
  270   434    23
  280   448    97
  646   215    56
  446   855    10
  829    17     7
  592   586    90
  556   454    88
  435   239    76
  302   201    76
  321   552     4
  558   264    83
  853    17    92
   75    10    58
  882   208     6
  227   743    21
  715   194    73
  864   478    62
   17    36    94
   58   197    28
  552   473    58
  121   485    92
  154   332    46
  462   554    92
  643   265    69
  120   726    39
  521   872    96
  708   772    27
  792   648    87
  241    13    96
  740   281    66
   77   405    13
  730   109    70
  744   289    65
  403   349    31
  778   768    25
   86   783    84
   37   511    50
  345   103    51
   26   794    25
  782   427    78
  278   539    24
  799   115    28
   18   538    58
  624   197    18
  521   449     3
  671   623    63
    2   790    19
  836   244    42
  676   548    70
  479   617    15
  341    91     9
  836    27    62
  303   825    50
  802   140    39
   29   823    28
  370   572    28
  360   313    17
  220   752    77
  615   827    59
  843   684    92
  613   233     8
  863   299    61
  209   293    79
  234   210    77
  802   764     7
  718   709    31
  365   506    28
  220   750    82
  195   165    81
  771   262    15
  345   829    14
  589    53    32
  415    94    20
  375     1    31
  180   359    66
  837   453    87
   26   712    26
  127   867    82
  417   709    75
  257   437    17
  653   308    83
  451   198    63
  501   380    18
  107   818    84
   86   315    71
  263   170    19
  530   666    59
  615   719     5
  587   653     1
  705   892    70
  778   607    42
  851    70    62
  259   226     2
  620   122    45
  439   780    59
  537    76    94
   43   670    16
  299   708   100
  397   481    69
  752   730    78
  619   542     1
  384   512     5
  142   557    42
  643   532    90
  429   342    66
  420   315    94
   23   892    41
  854   773    96
  810   520    91
  720   790    56
  671   622    76
  224   543    80
  667    57     4
  173   366    49
   54   694    59
  147   194    96
   43   393    93
  227   810    95
  213   367    16
  450   302    67
   40   172    32
  698    63    88
  280   176    24
  344   154    41
  274   803     2
    7   795    32
  633    90    90
   70   799     2
  623   541    92
   77   727    77
  203   322    22
  147   317    44
  238   177    84
  169   613    75
  660   658    83
  428   175   100
  898   755    72
  752   371    78
  341   159    49
  492    14    21
  420   863   100
  321   501    64
  516   343    10
  759   132    56
  293   290     6
  186   721    77
  564   629    81
   21   786    41
   88   786    76
  272   822    36
  592   444    60
  183   675    85
  695    87    40
  531   353    17
  852   508    51
  284   159    60
  821   260    86
  121   713    56
  385   153    84
  365   552    28
  698   233    90
   68   471    65
  542   255    83
  876    58    94
  729   594    81
  733   429    52
  690   278    70
  436   484    38
  873   679    43
  459   729     5
  631    90    38
  817   164    87
  165   460    13
  350   270    82
  725   373     4
  645    84    98
  581   639     6
   37   884    67
  453   529    69
  894   807    54
  106   411    32
  111   401    67
  424   649     9
  805   299    24
  688   896    40
   21   138    38
   34   420    52
  812   225    99
  633   301    84
  391   280    30
  640   730    47
  388   150    72
  439   647    26
  135   896    87
    6   314    13
  228   784    34
  287   857    86
  493   646    34
  648   728    61
  270   587    32
  705   105    15
  445   638    20
  324   745     8
  885   654    91
  614   681    54
  162    32    97
  874   613    11
  304   595    31
   67   494    14
   92    88    74
  630   783    33
  557   117    98
  209   443    70
  894    99    46
  854    99    50
  488   195     3
  386   728    95
  296   611    99
  755   766    48
  784   621    53
  880   723    98
  697   111    74
  235   658    57
  386   836    11
  374    59    53
  648   115    12
   99   129    61
  889   385    99
  321   800    16
  579   477    47
   52   656    40
  696   519    10
  264   613    77
  417   545    65
  785   112    20
  622   738    16
  442   499    17
   29    24    39
  406   414    55
  178   795    97
  640   667    88
   30   221     6
  113    56    10
  256    69    72
  254   817    78
  623   219    94
  649   807    93
  739   335    96
  277   861    33
  598   738    38
  260   853    90
  731   256    57
  781   888    55
    5   695    30
  745   359    27
  798    16    69
  841   552    66
  639   210    19
   93   608    75
  686   823    55
   58   364    15
  123   176    16
  261   600    53
  506   541    81
  367   467    82
  573   205    54
  652   761    76
  542   446    18
  844   769    49
  485   573    72
  876    82    56
  481   731    21
  396    44    62
  281   841    42
  704   663    78
  471   852    46
  717   134    94
    9   492    98
  285   163    53
  443   350    20
  133   865    93
  446   898    15
  666   342    46
  277   320    54
  682   333    33
  892   137    45
  719    39    86
  264   466    29
  470   661    11
  738   550    46
  589   433    54
  327   561    48
   43   441    78
  231   823    75
  576   208    77
  205   519    17
  615     3    49
  516     9    67
  746   758    33
   10   164    67
  758   686    38
  767   767    19
  651   506    70
  800   734    59
  257   323    81
  535   334    83
  860    34    90
  672   818    22
  731   706    18
   93   368    82
  864   569    10
  461   336    56
  106   123    95
  412   507    34
    8   683    63
  594   724    12
   84   362    39
  159   195    12
  826   770    31
  424   614    80
  185   114     6
  172   532    52
  251    47    75
  844   542    20
   15   765    28
  396   660    45
  463   455    16
  772   314    44
  518   646     4
  820   574    39
  694   559    35
  465   248    33
  784   520    32
  669   120    52
  538   655   100
  242   723     2
   86   436    98
  866   271    29
  487   781    73
  426   176    67
  397   878     3
  125   138    38
  144   246    49
  159   816    73
   21   826    46
  874   771    15
  353   471    47
  786   626    70
  398   601    94
   69   560    74
  708   641    40
  143   893    26
  469   470    93
  428    83    74
  833   495    94
  260   301    29
  171    28    42
  580   643    12
  521    37    20
  557   143    91
  747    66    33
   33   744     2
  522   584    65
  574    19     5
  625   815    49
  352   330    62
  787   439    43
  335   399    23
  685   570    98
  365   116    56
  118   555    54
  610   772   100
  486   612     8
  810   867    20
  526   170    82
  740   290    23
  291   471    56
  443   300    49
  139   712    60
  899   813    28
  858   453    19
  578    44    36
  715   248    98
  250   427    68
  684   865    88
  584   769    99
  657   182    44
  818   329    50
  795   784    36
  884   357    42
  569   748     1
   44   464    21
  748   716    41
  244   195    69
  126    48     6
  422   844    43
  530   732    63
  272   624    18
  894   473    98
  415   675    84
  821   223    95
  643   291    43
  410   473     5
  608   257    41
  511   206    50
   55   497    43
  897   488    24
  605    17     9
  664   743    64
  259   875    25
  893   716     1
  501     4    22
  679   280    86
  609   104    70
  268    53    30
  833   887    97
  447   619    54
  415    59     6
  177   778    39
  607   182    41
  239   296   100
   49   868    99
  626   365    34
  573   488    43
  347   444    63
  898   597     9
  245   544    47
  699   214    23
  829   272    99
  523   293    74
   13   166    50
  328   823    79
  187   226     6
  562   248     3
  811   731    46
  793   475    18
   96   261     7
  356   550    19
  677   843    91
  245   706    34
  452   136    94
   60   850    23
  750   468    66
  790   883    69
    1    13    86
  573    44    54
  625   565    33
  267    37    11
  768    78    95
  363    17    10
  438   151    89
  237   145    72
  811   337    77
  273    73    58
  405   824     2
  882   861    54
  107    11    69
  586    30     2
  733   817    26
  174   461    71
  263   252    38
  268   516    67
  372   229    64
  779   829    25
  727   285    77
  846    79    20
  729   164    17
  708   772    74
  831   231     1
  329   849    77
   65   863    65
  507   820    95
  175   610    68
  524    67    44
  655   299    80
  394   581    27
  393   774    36
  462   825    11
  408   387    62
  342   444    76
  711   274    83
  315   899    87
  522   628    74
  243   815    71
  781   870    78
    8   739    67
  657   402    98
  539   126    19
  878   691    24
  200   496    43
  548   809    62
  476   631    92
  267    66    74
  529   508    69
    3   564    13
  378   129    16
  282   126    67
  397   171    51
  444    66    33
  349   256    39
  578   116    28
  287   658    43
  537   636    62
  835   211    85
   20   361     8
  410   535    49
  474   145    10
  276   512    28
  295   184    79
  434   349    97
  365   665    93
  510    94    53
  594   136    26
  412   526    59
   14   118    18
  762   878    66
  277   687     4
  759   567    53
  883   137    30
  399    63    54
  750   107    42
  455   489    70
  538   105    94
  543   268    11
  735   669    86
  474   581    21
   78   218    61
  480   213    45
  685   504    50
  107   408    15
  365   147    56
  238   539    32
  400   569    89
  146   417    41
  736   632    87
  570   277    42
  440   211    16
   62   872    96
  281   649    23
  882   648    69
  279   175    31
  441   121    25
  868    40    80
  534   384    61
  447   294     3
  789   740    46
  780    46    67
  432   147    91
    6   712    78
  686   261    73
  691   709    82
  339   715    20
  597    49    12
  416   545    52
  609   486     5
  573    82    54
  767   261     4
  818   885    63
  866   555    79
  105   509    44
  364   101    31
  483   145    95
  286   765    70
  858   652    78
  144   473    87
  393   420    24
  557   335    76
  801   568   100
  893   507    18
  339   409    41
  378   736    59
  682   816    17
  452   317    23
  788   750     2
  597   510    79
  152   632    86
  176   497    81
  410    44    45
   53   623     7
  241    26    59
  792   838    95
  645   727    23
  808   638    37
  437   795    67
  845    61    27
   44   592    37
  144   708    48
  498   827    27
  466   828    53
  355   321    72
  606   876    63
  154   147    66
  813   735    10
  406   580    90
  205   674     4
  201   469    69
  362   658    73
  507   710    46
  343   779    79
  864   395    84
  829   324     1
   63   109    45
  445   697    62
  544   713    91
  437   227    99
  851   336    53
  262   686    32
  772   375    45
  651   497     5
  898   825    91
  512   613    49
  109    64    99
  372   679    51
  577   490     7
  151   808    66
  607   731    57
  892   820    25
  131   864    87
  174   842    95
  401   647    44
  750   646    53
  194   565    75
  154   501     7
  119   897    84
  664   278    57
  838   127    13
  300   429    20
  598    84    71
   81   291    35
  859   176    36
  459   204    11
   36   559    98
   17   529    36
  108   674    90
  591   862    72
  424   611    88
  678   887    77
  698   268    99
  771   257    39
  641   619    20
  876   530    16
  616    32    65
  198   577    98
  846   548    33
  267    48    63
   28   718    41
  160   593    42
  657   451    82
   38   174    60
  311   638   100
  495    52    57
  467   243    68
  878   195    30
   11   892    57
   88    68    51
  515    69    72
  842   571    21
  746   310    96
  315   584    23
  644   626    44
  685   789    70
  654   118    50
   58   677    95
  780    11    71
  210   887    95
  275   530    14
  645   503    84
  195   780    98
  542   281    13
  208   272    35
  863   145    40
  819   112    69
  660   827    90
  662   568     9
   40   312    39
  695   465    83
   22   371    25
   53   140    13
  739    87    97
  760   181     9
  267   194    28
  654   449    27
  664   675    10
  274   620    34
  325   355    25
  680   782    88
  473   866    48
  383   403    24
  741   333    99
  872   339    98
  630   704    86
  436   697     9
  856   101   100
  171   823    43
  674   742    39
  551   121    78
  277   668    77
  161   475    36
  553    77    39
  156    75     8
  211   468    19
  742   146    40
  344   147    46
  291   524    10
  773    56    70
  405   285    90
  398   894    56
  826    96    14
  295    38    23
  117   820    90
  826   795    42
  786   634    10
  253   721    17
  424    71    70
  765   746   100
  604   844    21
  150   848    20
  261   512     3
  598   844    67
  722   647    92
  551   817    37
  801   354    29
  742   458    32
  646   579    93
  313   341     6
  357   305    43
  234   565    34
   18   342    28
  826   323    54
  801   809    34
  786   585    11
  584   518    88
  477   501    68
  286   183    44
  431   862    85
  115   150    98
  515   265    45
  532   468    41
   45    75    85
  519   731    79
  871   373    41
  512    28    60
  650   797    19
  593   546    38
  177   455    89
  805   563    44
  301   712    14
  539    35    55
  882   206    25
  727   770    97
  843   472     8
  466   558    29
  231   643     2
  379   321    42
  267   617    27
  183   772    54
  816   854    42
  139   304    65
  568   508    13
  729   635    12
  595   474    16
  483   133    80
  670   536     5
  171   354    83
  493   330    67
   73   176    48
  873   322    92
  212   604    10
  486   650    93
  605   420    73
  525   558    80
  229   470    33
  837    38     7
   42    22     9
  326   336    30
  590   729    82
   89   126    62
  414   111    95
  183   503    64
  739   799    66
  588   828    22
  864    12    92
  766   780    74
  301   734    40
  627   518    71
  193   602    27
  573   572    62
  797   301    73
  806   742    42
  733   304    42
  795   764    92
  389   594    18
  529   559    20
  180   535    41
  477   737    19
  872   842    74
  640   717    36
  152   426    82
  286   599    69
  185   479    73
  590   380    65
  704   850    77
  163   109    25
  755    20    47
  467   372    76
  669   514    47
  211    30    92
  242   664    31
  143   387    14
  742   527     9
  622   790    64
  693   887     8
   13   379    82
  313     2    54
  589   214    11
  290    80    46
  665   694    49
  122    14    81
  411   778    95
  881   357     5
  537   603    70
   69   313    30
  432    45     6
  382     3    25
  735   438    66
   12   126    94
  377   353    97
  669   660    90
  884   309    54
  862   742    67
   20   636    66
  125   124    28
  617   344    30
  846   406    66
  226   583    59
  303   418    21
  454    41    80
  247   685    96
  434   243    82
  110   717    26
  174   134    67
  766   709    69
  603   183    16
  330   480    29
  655   104    70
  814   598    17
  307   297    62
  590   660     6
   28    99    52
  296   350    78
   90   707    60
  123   587    93
   62   518    29
  590   511    69
  888    41    30
  721   468    95
  491   360    65
  383   462    20
  843   235    53
  686   344    59
  346   631    88
  337   871    75
  132    30    14
  399   889    20
  250   710    93
   19    81    74
  808   140    93
  847   344    79
   21   280    85
  745   396    35
  629   311    56
  354   869    74
  811   503    49
  321   769    74
  294   399   100
  824   765    25
    7   542    99
  526   323    10
  578    21    39
  300   165    12
  522   403    67
  220    13    86
  451   437    36
  638   109     7
  800   561    97
  470   390    21
  515   427    75
   94   464    30
  637     0    51
   53    44    90
  667   680    56
  664   789     5
  223   581    15
  345   306    89
  247    26    36
  294   276    13
   19   283    50
  836   387    65
  550   814    60
  654   573    86
   17   105    90
  467   635     2
  127   262    92
  586   153    97
  815    55    33
  679   769    86
  224   860    49
  255   222    75
  707   261    51
  266   344    33
   12   585    68
  270   423    45
  156     8    72
  528   710    35
  299   832    38
  628   778    41
  721   489    65
  545   630    44
  384   120    24
  200     6     8
  408   447    65
  729   566    69
  800   445    75
  133   218     4
  633   659    62
  812   670    53
  630   353     7
  593   261    42
  473   423    59
  300   897    58
  340   325    44
  448   424    38
  454   248    92
  685   814    95
  305   570    78
  405   109    61
  856   496    49
  850   789    57
  554   657    77
  245   280    37
  335   886     2
  663   364    37
  400   379    16
  648   358    24
  615   468    27
   14   791    89
  751    41    58
  593   646    58
  853   504    37
  261   110    51
  803   112     3
  567   549    53
  500   780    93
  274   451    47
  550   477    53
  145   272    85
   90   777    39
  799   699    79
   43   384   100
  318   824    35
  557   669    79
  172   606    60
  157   250    40
  664   241    16
  624   599     7
   51   508    89
   87   757    93
  278    85    45
  711   786    63
  441   292    64
  441   210    56
  681   430     3
  780   463    94
   35   501    53
  666   233     9
  639    94    30
   66   467    51
  375   559    47
   12   260    34
  471   210    20
  734   207    61
  652   628    98
  216   602    32
  141   664    44
  761   813    57
  157   546    37
  823   726    50
  493   782    79
  805   480    99
  532   891    86
  759   734    30
  233   333    45
  878   509    78
  410   316    24
  490   224    30
   96    22    47
  418   498     2
  764   351    86
  827   703    44
  751   514    41
  782   813    87
  130   733    52
  457   425    14
  686   426    14
  551   853    59
  622   361    29
  794    25    95
  499   395    11
  253   159    40
  698   681    90
   97   760    68
    5   505    54
  820   370    28
  731   449    50
   60    17    15
  319    28     1
  675   396    19
  211    64    82
  823   652    57
   66   562    53
  759   298    78
  764   491    85
  259   895    64
   72    84    96
   62   769    23
  207   853    18
  564   566     9
  466    97    80
  556   745    32
  221   761    57
